,name,location,bubble,dollars,rating,country,tourism
3422,Wonderful seafood and great atmosphere. The desserts are also outstanding. Also a nice wine list to boot,"Barwon Heads, Australia","<span class=""ui_bubble_rating bubble_50""></span>",,50, Australia,Tourist
3423,"So...expecting a street food vibe we were disappointed. 
The decor is amazing!!! As are the staff!
Extremely helpful and a nice atmosphere.
I didn't like the tables being so close together. 

I found the recommendation to go here through a travel app and it was...More","Leamington Spa, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
3424,"Food was ok but in my opinion too salty at times, too overpriced for the size. Excellent presentation though if you are into that thing. Dishes are also culinary creative like seaweed butter with the bread.

Waiters were attentive though and warned us that the...More",,"<span class=""ui_bubble_rating bubble_30""></span>",,30,,Tourist
3425,"Absolutely loved this place, food fantastic, beautifully presented and cooked. The restaurant is very welcoming, staff lovely, loved the atmosphere. A must if you are visiting Copenhagen, try a cocktail with your fish, delicious.","Lancashire, United Kingdom","<span class=""ui_bubble_rating bubble_50""></span>",,50, United Kingdom,Tourist
3426,"We went to Fiskebar on a Sunday evening for dinner. It was a relaxed and casual atmosphere. Food was great, very creative and well cooked fish dishes, king crab to start, followed by an excellent cod with jerusalem artichokes. Really delicious food without it being...More","London, United Kingdom","<span class=""ui_bubble_rating bubble_50""></span>",,50, United Kingdom,Tourist
3427,"My friend and I decided to go to Fiskebar for lunch (it was the only reservation available at the time) and we are so happy we did!! As we walked up to the restaurant, there were fire pits right in front, the smell of burning...More",,"<span class=""ui_bubble_rating bubble_50""></span>",,50,,Tourist
3428,"I highly recommend the 7-course chef choice. Beautifully crafted, exciting flavours. Beside the fish you get a lot of vegetables with different textures and a brilliant dessert. We did not have a reservation but still could fit in the bar area.","Isaszeg, Pest, Hungary","<span class=""ui_bubble_rating bubble_50""></span>",,50, Hungary,Tourist
3429,"We went to this restaurant for the St Valentin day. We choose the 7 courses menu and 5 wines. 
This was absolutely amazing. The chief bring us to his world of flavor, color and taste. The selection of wines was in perfect coordination with the...More",,"<span class=""ui_bubble_rating bubble_50""></span>",,50,,Tourist
3430,"we heard that this as the place in Kopenhagen to eat fish and seafood. First surprise is the location: amidst other restaurants in what once was the City's meat district. It looks kinda ""cheap"" but it's actually quit trendy. Do make reservations because the place...More","Bruges, Belgium","<span class=""ui_bubble_rating bubble_40""></span>",,40, Belgium,Tourist
3431,"This restaurant looked a bit on the ""trendy"" side and I was nervous the experience would be more show than quality.  I was wrong! Kodbyens Fiskebar was one of the best dining experiences I have had in quite some time.  The food was beautifully presented...More","London, United Kingdom","<span class=""ui_bubble_rating bubble_50""></span>",,50, United Kingdom,Tourist
3432,"This was a restaurant recommended by some locals, but it was a disappointment. The service was mediocre, it took a long time to get the food and the main dishes was so small it looked more like starters. This restaurant has a good reputation, but...More","Fornebu, Norway","<span class=""ui_bubble_rating bubble_30""></span>",,30, Norway,Tourist
3433,"Great atmosphere, friendly knowledgeable  staff, fantastic food , plenty of variety on the menu, with delicious combinations ,  Must go restaurant .","Glasgow, United Kingdom","<span class=""ui_bubble_rating bubble_50""></span>",,50, United Kingdom,Tourist
3434,"We were really looking forward to this restaurant managed to get a table as it's a busy place and a Friday night I think we were lucky.
Took a while to get our first drink a lovely cocktail though, then show our seats around a...More","Kintyre Peninsula, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
3435,"Very chill Restaurant in the middle of the meatpacking district. Definately reserve in advance! We had the Cozze Mussles and a fish as a main dish, which was ok. However super terrific were their oysters! We had their least salty and more expensive oysters, however...More","Vienna, Austria","<span class=""ui_bubble_rating bubble_50""></span>",,50, Austria,Tourist
3436,Hard to get into on a Saturday night. Went for lunch on Sunday which was quiet around 6 tables in total. High quality food but TINY serves. The main squid dish I ordered was really expensive and if I had not eaten the half piece...More,London,"<span class=""ui_bubble_rating bubble_40""></span>",,40,London,Tourist
3437,Fabulous location set within the meat packing area.. wonderful clean fresh tasting fish.. scallops to start and game for main .. nice touch from chef who took us on s tour of the kitchen.. would definitely recommend this place.,"Witney, United Kingdom","<span class=""ui_bubble_rating bubble_50""></span>",,50, United Kingdom,Tourist
3438,Sat at the bar... packed resto on a early Thursday night ... had the raw scallops with hazelnut and kale... superb .. fish and chips also a great choice.. and waiting for my seared cod roe ... coming up next!,"Nicosia, Cyprus","<span class=""ui_bubble_rating bubble_50""></span>",,50, Cyprus,Tourist
3439,"shabby charme in former fish-hall. friendly staff. Acoustic a bit loud for elderly ears. The ""Fish-Menue"" with 600 DKr per person a bit too expensive for what you get",Salzgitter,"<span class=""ui_bubble_rating bubble_40""></span>",,40,Salzgitter,Tourist
3440,"This is a seafood restaurant based in the fish market district (or as close as it seems to get) of the city. 

It's a minimalist decor but I did feel a bit like I was sitting in a toilet, with much of the original tiled...More","Crete, Greece","<span class=""ui_bubble_rating bubble_30""></span>",,30, Greece,Tourist
3442,"I'm sorry but this is just dishonest charging 2% to out of country cards and not having it being itemized on your bill.

These places should not get our business.","West Chester, Pennsylvania","<span class=""ui_bubble_rating bubble_10""></span>",,10, Pennsylvania,Tourist
3443,Good atmosphere and busy restaurant but tables too close to each other and I was served warm white wine and piece of fish which wasn't cooked properly.  I tasted the wine and said to the server that it was warm and was told that they...More,Co Armagh,"<span class=""ui_bubble_rating bubble_20""></span>",,20,Co Armagh,Tourist
3444,"I tried ""rich and intense"" and ""elegant"" oysters and they were so good that I had to order 3 more pieces for elegant. My selection for big course was Hake and was so juicy and loved the creamy buckwheat on the side. The apple desert...More",,"<span class=""ui_bubble_rating bubble_50""></span>",,50,,Tourist
3445,We stumbled across here on our first night in Copenhagen. We didn't have a reservation and were offered two seats at the bar. This was comfortable and great fun to watch the barman at work shaking his cocktails. The food was outstanding. Tasty and presented...More,"Torquay, United Kingdom","<span class=""ui_bubble_rating bubble_50""></span>",,50, United Kingdom,Tourist
3446,"As a rule I don't visit the same restaurant more than once, twice is unheard of but as a frequent visitor to Copenhagen I find myself a regular at Kodbyens Fiskebar too. This time for a business dinner. Great food 1halibut and 1sea trout well...More","Hook, United Kingdom","<span class=""ui_bubble_rating bubble_50""></span>",,50, United Kingdom,Tourist
3447,"I have been at this place last saturday night without booking.
We didn't have the time to seat at the bar that the table was ready.
The fish is very fresh and the food was presented in a very good way, in terms of disposition...More","Milan, Italy","<span class=""ui_bubble_rating bubble_50""></span>",,50, Italy,Tourist
